audio,text,speaker,utterance,mic,n_words,duration_sec,text_devnagari,sentence_id
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F57\F57_S1_H06_M2.wav,joo main kahataa huuna aba joo main kahataa huuna usakaa paalana karoo,F57,F57_S1_H06,M2,12,4.8688125,जो मैं कहता हूं अब जो मैं कहता हूं उसका पालन करो,H06
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F57\F57_S1_H07_M2.wav,bhaarata mein aisaa nahiin huaa hai,F57,F57_S1_H07,M2,6,2.6750625,भारत में ऐसा नहीं हुआ है,H07
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F57\F57_S1_H08_M2.wav,isa sahayooga heitu dhanyavaada,F57,F57_S1_H08,M2,4,3.2938125,इस सहयोग हेतु धन्यवाद,H08
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F57\F57_S1_H11_M2.wav,yahaan sei yahaan sei kaa daura shuruu huaa,F57,F57_S1_H11,M2,8,4.3625625,यहाँ से यहाँ से का दौर शुरू हुआ,H11
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F57\F57_S1_H12_M2.wav,doonoon mein antara thaa doonoon mein badaa antara thaa,F57,F57_S1_H12,M2,9,3.9313125,दोनों में अंतर था दोनों में बड़ा अंतर था,H12
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F57\F57_S1_H14_M2.wav,bahuta sei looga bahuta sei looga aisaa kara rahei hai,F57,F57_S1_H14,M2,10,3.6625625,बहुत से लोग बहुत से लोग ऐसा कर रहे है,H14
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F57\F57_S1_H15_M2.wav,samaya kaa saatha hii nahiin usasei aagei chalaa,F57,F57_S1_H15,M2,8,3.6375625,समय का साथ ही नहीं उससे आगे चला,H15
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F57\F57_S1_H17_M2.wav,shaayada samajha aa gayaa hoo shaayada shaayada samajha aa gayaa,F57,F57_S1_H17,M2,10,6.3375625,शायद समझ आ गया हो शायद शायद समझ आ गया,H17
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F57\F57_S1_H19_M2.wav,main bhuula hii gayaa thaa isa baata koo,F57,F57_S1_H19,M2,8,2.5313125,मैं भूला ही गया था इस बात को,H19
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F57\F57_S1_H20_M2.wav,vaha bhii nahiin huaa magara bhii nahiin huaa,F57,F57_S1_H20,M2,8,3.6500625,वह भी नहीं हुआ मगर भी नहीं हुआ,H20
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F57\F57_S1_H21_M2.wav,dara kaa artha hootaa hai bhaya,F57,F57_S1_H21,M2,6,3.1250625,दर का अर्थ होता है भय,H21
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F57\F57_S1_H22_M2.wav,eika baara phira sei aabhaara,F57,F57_S1_H22,M2,5,1.9563125,एक बार फिर से आभार,H22
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F57\F57_S1_H23_M2.wav,naa jaanei kitanei looga isei padhtei hai,F57,F57_S1_H23,M2,7,3.4188125,ना जाने कितने लोग इसे पढ़ते है,H23
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F57\F57_S1_H26_M2.wav,aapa apanaa achchhaa kaarya jaarii rakhein,F57,F57_S1_H26,M2,6,4.6563125,आप अपना अच्छा कार्य जारी रखें,H26
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F57\F57_S1_H27_M2.wav,main bhaarata mein rahataa huuna,F57,F57_S1_H27,M2,5,2.0375625,मैं भारत में रहता हूं,H27
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F57\F57_S1_H30_M2.wav,jaldii sei jaldii kiijiei,F57,F57_S1_H30,M2,4,2.208125,जल्दी से जल्दी कीजिए,H30
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F59\F59_S1_H01_M2.wav,aapakei hindii pasanda karanei khushii huii,F59,F59_S1_H01,M2,6,4.80625,आपके हिंदी पसंद करने खुशी हुई,H01
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F59\F59_S1_H02_M2.wav,isakei badalei mein tuma kuchha aura maanaga loo,F59,F59_S1_H02,M2,8,3.2813125,इसके बदले में तुम कुछ और मांग लो,H02
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F59\F59_S1_H03_M2.wav,chikitsaa kaa artha hootaa hai ilaaja,F59,F59_S1_H03,M2,6,3.7875625,चिकित्सा का अर्थ होता है इलाज,H03
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F59\F59_S1_H04_M2.wav,isei aisei hii jaarii rakhein,F59,F59_S1_H04,M2,5,3.8125625,इसे ऐसे ही जारी रखें,H04
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F59\F59_S1_H05_M2.wav,madada kei liyei bahuta dhanyavaada,F59,F59_S1_H05,M2,5,2.7813125,मदद के लिए बहुत धन्यवाद,H05
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F59\F59_S1_H06_M2.wav,aba joo main kahataa huuna usakaa paalana karoo,F59,F59_S1_H06,M2,8,4.0313125,अब जो मैं कहता हूं उसका पालन करो,H06
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F59\F59_S1_H07_M2.wav,bhaarata mein aisaa nahiin huaa hai,F59,F59_S1_H07,M2,6,3.3313125,भारत में ऐसा नहीं हुआ है,H07
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F59\F59_S1_H08_M2.wav,isa sahayooga heitu bhii bahuta dhanyavaada,F59,F59_S1_H08,M2,6,3.9563125,इस सहयोग हेतु भी बहुत धन्यवाद,H08
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F59\F59_S1_H11_M2.wav,yahaan sei sangharshha kaa daura shuruu huaa,F59,F59_S1_H11,M2,7,4.9125625,यहाँ से संघर्ष का दौर शुरू हुआ,H11
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F59\F59_S1_H12_M2.wav,doonoon mein badaa antara thaa,F59,F59_S1_H12,M2,5,2.5875625,दोनों में बड़ा अंतर था,H12
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F59\F59_S1_H14_M2.wav,bahuta sei looga aisaa kara rahei hai,F59,F59_S1_H14,M2,7,3.2438125,बहुत से लोग ऐसा कर रहे है,H14
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F59\F59_S1_H15_M2.wav,samaya kei saatha hii nahiin usasei aagei chalaa jaaei,F59,F59_S1_H15,M2,9,9.6938125,समय के साथ ही नहीं उससे आगे चला जाए,H15
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F59\F59_S1_H17_M2.wav,shaayada samajha aa gayaa hoo,F59,F59_S1_H17,M2,5,4.3313125,शायद समझ आ गया हो,H17
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F59\F59_S1_H19_M2.wav,joo bhuula hii gayaa thaa isa baata koo,F59,F59_S1_H19,M2,8,5.6125625,जो भूला ही गया था इस बात को,H19
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F59\F59_S1_H20_M2.wav,magara vaha bhii nahiin huaa,F59,F59_S1_H20,M2,5,1.9188125,मगर वह भी नहीं हुआ,H20
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F59\F59_S1_H21_M2.wav,dara kaa artha hootaa hai bhaya,F59,F59_S1_H21,M2,6,3.7500625,दर का अर्थ होता है भय,H21
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F59\F59_S1_H22_M2.wav,eika baara phira sei aabhaara,F59,F59_S1_H22,M2,5,3.4750625,एक बार फिर से आभार,H22
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F59\F59_S1_H23_M2.wav,naa jaanei naa jaanei kitanei looga isei padhtei hai,F59,F59_S1_H23,M2,9,5.0875625,ना जाने ना जाने कितने लोग इसे पढ़ते है,H23
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F59\F59_S1_H26_M2.wav,aapa apanaa yaha achchhaa kaarya jaarii rakhein,F59,F59_S1_H26,M2,7,4.6125625,आप अपना यह अच्छा कार्य जारी रखें,H26
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F59\F59_S1_H27_M2.wav,main bhaarata mein rahataa huuna,F59,F59_S1_H27,M2,5,2.7688125,मैं भारत में रहता हूं,H27
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F59\F59_S1_H30_M2.wav,jaldii sei jaldii kuchha kiijiei,F59,F59_S1_H30,M2,5,2.6723125,जल्दी से जल्दी कुछ कीजिए,H30
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F60\F60_S1_H01_M2.wav,aapakei hindii pasanda karanei para khushii huii,F60,F60_S1_H01,M2,7,3.8125,आपके हिंदी पसंद करने पर खुशी हुई,H01
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F60\F60_S1_H02_M2.wav,isakei badalei mein tuma kuchha aura maanaga loo,F60,F60_S1_H02,M2,8,3.2500625,इसके बदले में तुम कुछ और मांग लो,H02
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F60\F60_S1_H03_M2.wav,chikitsaa kaa artha hootaa hai ilaaja,F60,F60_S1_H03,M2,6,4.1875625,चिकित्सा का अर्थ होता है इलाज,H03
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F60\F60_S1_H04_M2.wav,isei aisei hii jaarii rakhein,F60,F60_S1_H04,M2,5,2.9375625,इसे ऐसे ही जारी रखें,H04
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F60\F60_S1_H05_M2.wav,madada kei liyei bahuta dhanyavaada,F60,F60_S1_H05,M2,5,3.5625625,मदद के लिए बहुत धन्यवाद,H05
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F60\F60_S1_H06_M2.wav,aba joo main kahataa huuna usakaa paalana karoo,F60,F60_S1_H06,M2,8,4.6250625,अब जो मैं कहता हूं उसका पालन करो,H06
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F60\F60_S1_H07_M2.wav,bhaarata mein aisaa nahiin huaa hai,F60,F60_S1_H07,M2,6,4.2500625,भारत में ऐसा नहीं हुआ है,H07
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F60\F60_S1_H08_M2.wav,isa bahuta dhanyavaada,F60,F60_S1_H08,M2,3,4.3125625,इस बहुत धन्यवाद,H08
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F60\F60_S1_H11_M2.wav,yahaan sei sangharshha kaa daura shuruu huaa,F60,F60_S1_H11,M2,7,4.2500625,यहाँ से संघर्ष का दौर शुरू हुआ,H11
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F60\F60_S1_H12_M2.wav,doonoon mein badaa antara thaa,F60,F60_S1_H12,M2,5,2.9375625,दोनों में बड़ा अंतर था,H12
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F60\F60_S1_H14_M2.wav,bahuta sei looga aisaa kara rahei hai,F60,F60_S1_H14,M2,7,3.6875625,बहुत से लोग ऐसा कर रहे है,H14
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F60\F60_S1_H15_M2.wav,samaya kei saatha hii nahiin usasei aagei chalaa jaaei,F60,F60_S1_H15,M2,9,5.4375625,समय के साथ ही नहीं उससे आगे चला जाए,H15
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F60\F60_S1_H17_M2.wav,shaayada samajha aa gayaa hoo,F60,F60_S1_H17,M2,5,3.1875625,शायद समझ आ गया हो,H17
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F60\F60_S1_H19_M2.wav,main bhuula hii gayaa thaa isa baata koo,F60,F60_S1_H19,M2,8,4.8750625,मैं भूला ही गया था इस बात को,H19
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F60\F60_S1_H20_M2.wav,vaha bhii nahiin,F60,F60_S1_H20,M2,3,2.1875625,वह भी नहीं,H20
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F60\F60_S1_H21_M2.wav,dara kaa artha hootaa hai bhaya,F60,F60_S1_H21,M2,6,3.4375625,दर का अर्थ होता है भय,H21
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F60\F60_S1_H22_M2.wav,eika baara phira sei aabhaara,F60,F60_S1_H22,M2,5,2.8750625,एक बार फिर से आभार,H22
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F60\F60_S1_H23_M2.wav,naa jaanei kitanei looga isei padhtei hai,F60,F60_S1_H23,M2,7,3.5625625,ना जाने कितने लोग इसे पढ़ते है,H23
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F60\F60_S1_H26_M2.wav,aapa apanaa achchhaa kaarya jaarii rakhein,F60,F60_S1_H26,M2,6,4.5000625,आप अपना अच्छा कार्य जारी रखें,H26
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F60\F60_S1_H27_M2.wav,main bhaarata mein rahataa huuna,F60,F60_S1_H27,M2,5,3.1875625,मैं भारत में रहता हूं,H27
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F60\F60_S1_H30_M2.wav,jaldii sei jaldii kuchha kiijiei,F60,F60_S1_H30,M2,5,2.747,जल्दी से जल्दी कुछ कीजिए,H30
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M01\M01_S1_H01_M2.wav,aapakei hindii pasanda karanei para khushii huii,M01,M01_S1_H01,M2,7,4.84475,आपके हिंदी पसंद करने पर खुशी हुई,H01
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M01\M01_S1_H02_M2.wav,isakei badalei mein tuma kuchha aura maanaga loo,M01,M01_S1_H02,M2,8,5.746125,इसके बदले में तुम कुछ और मांग लो,H02
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M01\M01_S1_H03_M2.wav,chikitsaa kaa artha hootaa hai ilaaja,M01,M01_S1_H03,M2,6,5.408125,चिकित्सा का अर्थ होता है इलाज,H03
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M01\M01_S1_H04_M2.wav,isei aisei hii jaarii rakhein,M01,M01_S1_H04,M2,5,3.718125,इसे ऐसे ही जारी रखें,H04
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M01\M01_S1_H05_M2.wav,madada kei liyei bahuta dhanyavaada,M01,M01_S1_H05,M2,5,3.6054375,मदद के लिए बहुत धन्यवाद,H05
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M01\M01_S1_H06_M2.wav,aba joo main kahataa huuna usakaa paalana karoo,M01,M01_S1_H06,M2,8,4.2814375,अब जो मैं कहता हूं उसका पालन करो,H06
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M01\M01_S1_H07_M2.wav,bhaarata mein aisaa nahiin huaa hai,M01,M01_S1_H07,M2,6,3.9434375,भारत में ऐसा नहीं हुआ है,H07
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M01\M01_S1_H08_M2.wav,isa sahayooga heitu bhii bahuta dhanyavaada,M01,M01_S1_H08,M2,6,4.6195,इस सहयोग हेतु भी बहुत धन्यवाद,H08
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M01\M01_S1_H11_M2.wav,yahaan sei sangharshha kaa daura shuruu huaa,M01,M01_S1_H11,M2,7,3.8308125,यहाँ से संघर्ष का दौर शुरू हुआ,H11
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M01\M01_S1_H12_M2.wav,doonoon mein badaa antara thaa,M01,M01_S1_H12,M2,5,3.2674375,दोनों में बड़ा अंतर था,H12
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M01\M01_S1_H14_M2.wav,bahuta sei looga aisaa kara rahei hai,M01,M01_S1_H14,M2,7,3.718125,बहुत से लोग ऐसा कर रहे है,H14
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M01\M01_S1_H15_M2.wav,samaya kei saatha nahiin usasei aagei chalaa jaaei,M01,M01_S1_H15,M2,8,4.2814375,समय के साथ नहीं उससे आगे चला जाए,H15
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M01\M01_S1_H17_M2.wav,samajha aa gayaa hoo,M01,M01_S1_H17,M2,4,3.718125,समझ आ गया हो,H17
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M01\M01_S1_H19_M2.wav,main bhuula hii gayaa thaa isa baata koo,M01,M01_S1_H19,M2,8,4.9574375,मैं भूला ही गया था इस बात को,H19
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M01\M01_S1_H20_M2.wav,magara vaha nahiin huaa,M01,M01_S1_H20,M2,4,3.4928125,मगर वह नहीं हुआ,H20
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M01\M01_S1_H21_M2.wav,dara kaa artha hootaa hai bhaya,M01,M01_S1_H21,M2,6,3.7180625,दर का अर्थ होता है भय,H21
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M01\M01_S1_H22_M2.wav,eika baara phira sei aabhaara,M01,M01_S1_H22,M2,5,3.8308125,एक बार फिर से आभार,H22
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M01\M01_S1_H23_M2.wav,naa jaanei kitanei looga isei padhtei hai,M01,M01_S1_H23,M2,7,4.2814375,ना जाने कितने लोग इसे पढ़ते है,H23
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M01\M01_S1_H26_M2.wav,aapa apanaa yaha achchhaa kaarya jaarii rakhein,M01,M01_S1_H26,M2,7,4.2814375,आप अपना यह अच्छा कार्य जारी रखें,H26
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M01\M01_S1_H27_M2.wav,main bhaarata mein rahataa huuna,M01,M01_S1_H27,M2,5,3.2674375,मैं भारत में रहता हूं,H27
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M01\M01_S1_H30_M2.wav,jaldii sei jaldii kuchha kiijiei,M01,M01_S1_H30,M2,5,2.9294375,जल्दी से जल्दी कुछ कीजिए,H30
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M03\M03_S1_H01_M2.wav,aapakei hindii pasanda karanei para khushii huii,M03,M03_S1_H01,M2,7,2.25,आपके हिंदी पसंद करने पर खुशी हुई,H01
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M03\M03_S1_H02_M2.wav,isakei badalei mein tuma kuchha aura maanaga loo,M03,M03_S1_H02,M2,8,2.1188125,इसके बदले में तुम कुछ और मांग लो,H02
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M03\M03_S1_H03_M2.wav,chikitsaa kaa artha hootaa hai ilaaja,M03,M03_S1_H03,M2,6,1.8125625,चिकित्सा का अर्थ होता है इलाज,H03
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M03\M03_S1_H04_M2.wav,isei aisei hii jaarii rakhein,M03,M03_S1_H04,M2,5,2.1875625,इसे ऐसे ही जारी रखें,H04
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\M03\M03_S1_H05_M2.wav,madada kei liyei bahuta dhanyavaada,M03,M03_S1_H05,M2,5,1.6125625,मदद के लिए बहुत धन्यवाद,H05
