audio,text,speaker,utterance,mic,n_words,duration_sec,text_devnagari
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\CM04\CM04_S1_H17_M2.wav,shaayada samajha aa gayaa hoo,CM04,CM04_S1_H17,M2,5,2.4375625,शायद समझ आ गया हो
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\CM04\CM04_S1_H18_M2.wav,joo shaayada aapanei deikhaa naa hoo,CM04,CM04_S1_H18,M2,6,2.5000625,जो शायद आपने देखा ना हो
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\CM04\CM04_S1_H19_M2.wav,main bhuula hii gayaa thaa isa baata koo,CM04,CM04_S1_H19,M2,8,2.4375625,मैं भूला ही गया था इस बात को
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\CM04\CM04_S1_H20_M2.wav,magara vaha bhii nahiin huaa,CM04,CM04_S1_H20,M2,5,1.8125625,मगर वह भी नहीं हुआ
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\CM04\CM04_S1_H21_M2.wav,dara kaa artha hootaa hai bhaya,CM04,CM04_S1_H21,M2,6,1.8125625,दर का अर्थ होता है भय
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\CM04\CM04_S1_H22_M2.wav,eika baara phira sei aabhaara,CM04,CM04_S1_H22,M2,5,1.7500625,एक बार फिर से आभार
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\CM04\CM04_S1_H23_M2.wav,naa jaanei kitanei looga isei padhtei hai,CM04,CM04_S1_H23,M2,7,2.5625625,ना जाने कितने लोग इसे पढ़ते है
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\CM04\CM04_S1_H24_M2.wav,abhii main shaanta hii huuna,CM04,CM04_S1_H24,M2,5,1.6875625,अभी मैं शांत ही हूं
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\CM04\CM04_S1_H25_M2.wav,svaagata kei liyei dhanyavaada,CM04,CM04_S1_H25,M2,4,2.0625625,स्वागत के लिए धन्यवाद
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\CM04\CM04_S1_H26_M2.wav,aapa apanaa yaha achchhaa kaarya jaarii rakhein,CM04,CM04_S1_H26,M2,7,2.3750625,आप अपना यह अच्छा कार्य जारी रखें
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\CM04\CM04_S1_H27_M2.wav,main bhaarata mein rahataa huuna,CM04,CM04_S1_H27,M2,5,1.4375625,मैं भारत में रहता हूं
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\CM04\CM04_S1_H28_M2.wav,kahaa jaataa hai ki unhoonnei kabhii jiivana mein jhuutha kaa sahaaraa nahiin liyaa,CM04,CM04_S1_H28,M2,13,4.0625625,कहा जाता है कि उन्होंने कभी जीवन में झूठ का सहारा नहीं लिया
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\CM04\CM04_S1_H29_M2.wav,aapakaa sandeisha paakara achchhaa lagaa,CM04,CM04_S1_H29,M2,5,2.2500625,आपका संदेश पाकर अच्छा लगा
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\CM04\CM04_S1_H30_M2.wav,jaldii sei jaldii kuchha kiijiei,CM04,CM04_S1_H30,M2,5,1.841125,जल्दी से जल्दी कुछ कीजिए
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F07\F07_S1_H01_M2.wav,aapakei hindii pasanda karanei pasanda karanei para hindii khushii huii,F07,F07_S1_H01,M2,10,6.17,आपके हिंदी पसंद करने पसंद करने पर हिंदी खुशी हुई
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F07\F07_S1_H02_M2.wav,isakei badalei mein tuma kuchha aura maanaga loo,F07,F07_S1_H02,M2,8,4.954625,इसके बदले में तुम कुछ और मांग लो
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F07\F07_S1_H03_M2.wav,chikitsaa chikitsaa kaa artha hootaa hai ilaaja,F07,F07_S1_H03,M2,7,6.0838125,चिकित्सा चिकित्सा का अर्थ होता है इलाज
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F07\F07_S1_H04_M2.wav,isei aisei hii jaarii rakhein,F07,F07_S1_H04,M2,5,4.954,इसे ऐसे ही जारी रखें
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F07\F07_S1_H05_M2.wav,madada kei liyei madada kei liyei bahuta dhanyavaada,F07,F07_S1_H05,M2,8,5.7361875,मदद के लिए मदद के लिए बहुत धन्यवाद
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F07\F07_S1_H06_M2.wav,aba joo main kahataa huuna usakaa usakaa paalana karoo,F07,F07_S1_H06,M2,9,6.9529375,अब जो मैं कहता हूं उसका उसका पालन करो
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F07\F07_S1_H07_M2.wav,bhaarata mein aisaa aisaa nahiin huaa hai,F07,F07_S1_H07,M2,7,4.9539375,भारत में ऐसा ऐसा नहीं हुआ है
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F07\F07_S1_H08_M2.wav,isa sahayooga heitu bhii bahuta dhanyavaada,F07,F07_S1_H08,M2,6,4.867125,इस सहयोग हेतु भी बहुत धन्यवाद
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F07\F07_S1_H09_M2.wav,para yaha sanbhava sanbhava naa hoo sakaa,F07,F07_S1_H09,M2,7,4.8670625,पर यह संभव संभव ना हो सका
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F07\F07_S1_H10_M2.wav,meirii baatoon ki oora dhyaana diijiyei,F07,F07_S1_H10,M2,6,4.084875,मेरी बातों कि और ध्यान दीजिए
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F07\F07_S1_H11_M2.wav,yahaan sei daura shuruu huaa,F07,F07_S1_H11,M2,5,3.9979375,यहाँ से दौर शुरू हुआ
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F07\F07_S1_H12_M2.wav,doonoon mein badaa antara thaa,F07,F07_S1_H12,M2,5,4.17175,दोनों में बड़ा अंतर था
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F07\F07_S1_H13_M2.wav,aapa sabhii kei sahayooga kei liyei bahuta dhanyavaada,F07,F07_S1_H13,M2,8,5.301625,आप सभी के सहयोग के लिए बहुत धन्यवाद
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F07\F07_S1_H14_M2.wav,bahuta sei looga aisaa kara rahei hai,F07,F07_S1_H14,M2,7,4.1718125,बहुत से लोग ऐसा कर रहे है
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F07\F07_S1_H15_M2.wav,samaya kei saatha hii nahiin usasei aagei chalaa jaaei,F07,F07_S1_H15,M2,9,6.518375,समय के साथ ही नहीं उससे आगे चला जाए
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F07\F07_S1_H16_M2.wav,main krikeita kheila koo main krikeita kheila koo kaaphii pasanda karataa huuna,F07,F07_S1_H16,M2,12,6.0838125,मैं क्रिकेट खेल को मैं क्रिकेट खेल को काफी पसंद करता हूं
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F07\F07_S1_H17_M2.wav,shaayada shaayada samajha aa gayaa hoo,F07,F07_S1_H17,M2,6,3.73725,शायद शायद समझ आ गया हो
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F07\F07_S1_H18_M2.wav,joo shaayada joo aapanei shaayada deikhaa naa hoo,F07,F07_S1_H18,M2,8,4.519375,जो शायद जो आपने शायद देखा ना हो
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F07\F07_S1_H19_M2.wav,main bhuula hii gayaa thaa isa baata koo,F07,F07_S1_H19,M2,8,4.5194375,मैं भूला ही गया था इस बात को
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F07\F07_S1_H20_M2.wav,magara vaha bhii nahiin huaa,F07,F07_S1_H20,M2,5,3.9110625,मगर वह भी नहीं हुआ
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F07\F07_S1_H21_M2.wav,dara dara dara dara kaa artha hootaa hai bhaya,F07,F07_S1_H21,M2,9,6.17075,दर दर दर दर का अर्थ होता है भय
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F07\F07_S1_H22_M2.wav,eika baara phira sei aabhaara,F07,F07_S1_H22,M2,5,3.4765,एक बार फिर से आभार
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F07\F07_S1_H23_M2.wav,naa jaanei kitanei looga isei padhtei hai,F07,F07_S1_H23,M2,7,4.780125,ना जाने कितने लोग इसे पढ़ते है
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F07\F07_S1_H24_M2.wav,main abhii shaanta hii huuna,F07,F07_S1_H24,M2,5,3.5634375,मैं अभी शांत ही हूं
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F07\F07_S1_H25_M2.wav,svaagata kei liyei dhanyavaada,F07,F07_S1_H25,M2,4,4.084875,स्वागत के लिए धन्यवाद
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F07\F07_S1_H26_M2.wav,aapa apanaa yaha achchhaa kaarya jaarii rakhein,F07,F07_S1_H26,M2,7,5.12775,आप अपना यह अच्छा कार्य जारी रखें
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F07\F07_S1_H27_M2.wav,main bhaarata main main bhaarata mein rahataa huuna,F07,F07_S1_H27,M2,8,4.4325625,मैं भारत मैं मैं भारत में रहता हूं
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F07\F07_S1_H28_M2.wav,kahaa jaataa hai ki unhoonnei kabhii jiivana mein jhuutha kaa sahaaraa nahiin liyaa,F07,F07_S1_H28,M2,13,6.952875,कहा जाता है कि उन्होंने कभी जीवन में झूठ का सहारा नहीं लिया
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F07\F07_S1_H29_M2.wav,aapakaa sandeisha paakara achchhaa lagaa,F07,F07_S1_H29,M2,5,4.4325625,आपका संदेश पाकर अच्छा लगा
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F07\F07_S1_H30_M2.wav,jaldii sei jaldii kuchha kiijiei,F07,F07_S1_H30,M2,5,2.7811875,जल्दी से जल्दी कुछ कीजिए
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F11\F11_S1_H01_M2.wav,aapakei hindii pasanda karanei para khushii huii,F11,F11_S1_H01,M2,7,4.375,आपके हिंदी पसंद करने पर खुशी हुई
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F11\F11_S1_H02_M2.wav,isakei badalei mein tuma aura maanaga loo,F11,F11_S1_H02,M2,7,2.8813125,इसके बदले में तुम और मांग लो
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F11\F11_S1_H03_M2.wav,chikitsaa kaa artha hootaa hai ilaaja,F11,F11_S1_H03,M2,6,3.5188125,चिकित्सा का अर्थ होता है इलाज
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F11\F11_S1_H04_M2.wav,isei aisei hii jaarii rakhein,F11,F11_S1_H04,M2,5,3.6000625,इसे ऐसे ही जारी रखें
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F11\F11_S1_H05_M2.wav,madada kei liyei bahuta dhanyavaada,F11,F11_S1_H05,M2,5,2.7625625,मदद के लिए बहुत धन्यवाद
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F11\F11_S1_H06_M2.wav,aba joo main kahataa huuna usakaa paalana karoo,F11,F11_S1_H06,M2,8,4.5125625,अब जो मैं कहता हूं उसका पालन करो
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F11\F11_S1_H07_M2.wav,bhaarata mein aisaa nahiin huaa hai,F11,F11_S1_H07,M2,6,3.3063125,भारत में ऐसा नहीं हुआ है
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F11\F11_S1_H08_M2.wav,isa sahayooga heitu bhii bahuta dhanyavaada,F11,F11_S1_H08,M2,6,3.6500625,इस सहयोग हेतु भी बहुत धन्यवाद
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F11\F11_S1_H09_M2.wav,para yaha sanbhava naa hoo sakaa,F11,F11_S1_H09,M2,6,2.8375625,पर यह संभव ना हो सका
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F11\F11_S1_H10_M2.wav,meirii baatoon ki oora dhyaana diijiyei,F11,F11_S1_H10,M2,6,3.7563125,मेरी बातों कि और ध्यान दीजिए
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F11\F11_S1_H11_M2.wav,yahaan sei sangharshha daura shuruu huaa,F11,F11_S1_H11,M2,6,3.8375625,यहाँ से संघर्ष दौर शुरू हुआ
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F11\F11_S1_H12_M2.wav,doonoon mein badaa badaa antara thaa,F11,F11_S1_H12,M2,6,3.0661875,दोनों में बड़ा बड़ा अंतर था
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F12\F12_S1_H01_M2.wav,aapakei hindii pasanda karanei para khushii huii,F12,F12_S1_H01,M2,7,2.95625,आपके हिंदी पसंद करने पर खुशी हुई
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F12\F12_S1_H02_M2.wav,isakei badalei mein tuma kuchha aura maanaga loo,F12,F12_S1_H02,M2,8,2.7688125,इसके बदले में तुम कुछ और मांग लो
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F12\F12_S1_H03_M2.wav,chikitsaa kaa artha ilaaja hootaa hai ilaaja,F12,F12_S1_H03,M2,7,3.3938125,चिकित्सा का अर्थ इलाज होता है इलाज
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F12\F12_S1_H04_M2.wav,isei aisei hii jaarii rakhein,F12,F12_S1_H04,M2,5,2.1938125,इसे ऐसे ही जारी रखें
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F12\F12_S1_H05_M2.wav,madada kei liyei bahuta dhanyavaada,F12,F12_S1_H05,M2,5,1.9375625,मदद के लिए बहुत धन्यवाद
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F12\F12_S1_H06_M2.wav,joo main kahataa huuna aba joo main kahataa huuna usakaa paalana karoo,F12,F12_S1_H06,M2,12,3.7750625,जो मैं कहता हूं अब जो मैं कहता हूं उसका पालन करो
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F12\F12_S1_H07_M2.wav,bhaarata mein aisaa nahiin huaa hai,F12,F12_S1_H07,M2,6,2.2750625,भारत में ऐसा नहीं हुआ है
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F12\F12_S1_H08_M2.wav,isa sahayooga heitu dhanyavaada isa sahayooga dhanyavaada,F12,F12_S1_H08,M2,7,5.3625625,इस सहयोग हेतु धन्यवाद इस सहयोग धन्यवाद
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F12\F12_S1_H09_M2.wav,para yaha sanbhava naa hoo sakaa,F12,F12_S1_H09,M2,6,1.8625625,पर यह संभव ना हो सका
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F12\F12_S1_H10_M2.wav,meirii baatoon ki oora dhyaana diijiyei,F12,F12_S1_H10,M2,6,2.1750625,मेरी बातों कि और ध्यान दीजिए
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F12\F12_S1_H11_M2.wav,yahaan sei sangharshha daura shuruu huaa,F12,F12_S1_H11,M2,6,3.0563125,यहाँ से संघर्ष दौर शुरू हुआ
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F12\F12_S1_H12_M2.wav,doonoon mein badaa antara thaa,F12,F12_S1_H12,M2,5,1.7688125,दोनों में बड़ा अंतर था
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F12\F12_S1_H13_M2.wav,aapa sabhii kei sahayooga kei liyei bahuta dhanyavaada,F12,F12_S1_H13,M2,8,3.6125625,आप सभी के सहयोग के लिए बहुत धन्यवाद
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F12\F12_S1_H14_M2.wav,bahuta sei looga aisaa kara rahei hai,F12,F12_S1_H14,M2,7,2.1750625,बहुत से लोग ऐसा कर रहे है
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F12\F12_S1_H15_M2.wav,samaya kei saatha hii nahiin usasei aagei chalaa jaaei,F12,F12_S1_H15,M2,9,3.1755,समय के साथ ही नहीं उससे आगे चला जाए
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F12\F12_S1_H16_M2.wav,main krikeita kheila koo kaaphii pasanda karataa huuna,F12,F12_S1_H16,M2,8,3.143375,मैं क्रिकेट खेल को काफी पसंद करता हूं
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F12\F12_S1_H17_M2.wav,shaayada samajha aa gayaa hoo,F12,F12_S1_H17,M2,5,1.9313125,शायद समझ आ गया हो
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F12\F12_S1_H18_M2.wav,joo shaayada aapanei deikhaa naa hoo,F12,F12_S1_H18,M2,6,2.1375625,जो शायद आपने देखा ना हो
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F12\F12_S1_H19_M2.wav,main bhuula hii gayaa thaa isa baata koo,F12,F12_S1_H19,M2,8,2.0938125,मैं भूला ही गया था इस बात को
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F12\F12_S1_H20_M2.wav,magara vaha bhii nahiin huaa,F12,F12_S1_H20,M2,5,1.6563125,मगर वह भी नहीं हुआ
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F12\F12_S1_H21_M2.wav,dara kaa artha hootaa hai bhaya,F12,F12_S1_H21,M2,6,2.0263125,दर का अर्थ होता है भय
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F12\F12_S1_H22_M2.wav,eika baara phira sei aabhaara,F12,F12_S1_H22,M2,5,1.6488125,एक बार फिर से आभार
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F12\F12_S1_H23_M2.wav,jaanei kitanei looga isei padhtei hai naa jaanei kitanei kitanei looga padhtei hai isei padhtei hai,F12,F12_S1_H23,M2,16,7.1688125,जाने कितने लोग इसे पढ़ते है ना जाने कितने कितने लोग पढ़ते है इसे पढ़ते है
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F12\F12_S1_H24_M2.wav,abhii main shaanta hii huuna,F12,F12_S1_H24,M2,5,1.5313125,अभी मैं शांत ही हूं
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F12\F12_S1_H25_M2.wav,svaagata kei liyei dhanyavaada,F12,F12_S1_H25,M2,4,1.9313125,स्वागत के लिए धन्यवाद
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F12\F12_S1_H26_M2.wav,aapa yaha apanaa achchhaa kaarya aapa apanaa yaha achchhaa kaarya jaarii rakhein,F12,F12_S1_H26,M2,12,5.8375625,आप यह अपना अच्छा कार्य आप अपना यह अच्छा कार्य जारी रखें
C:\Users\edwin\OneDrive\Desktop\Capstone\hindi indic\HDSD\hindi_sent\F12\F12_S1_H27_M2.wav,main bhaarata mein rahataa huuna,F12,F12_S1_H27,M2,5,1.8125625,मैं भारत में रहता हूं
